ID,Player,Position,Age,Height ,Weight,Team,Against,Injury,Concussion,Home_Away,Games_Missed,Week of Injury,Injured
2259,Steve McLendon,DL,29,76,320,Pit,Null,None,0,Null,0,0,0
2006,Steve Smith Sr.,WR,36,69,195,Bal,Null,None,0,Null,0,0,0
16,Steve Vallos,OL,31,75,310,Den,Hou,Concussion,1,0,1,1,1
1433,Steve Weatherford,K,33,74,210,NYG,Null,None,0,Null,0,0,0
968,Steve Williams,DB,24,69,185,LAC,Null,None,0,Null,0,0,0
1899,Steven Baker,OL,27,80,310,LAR,Null,None,0,Null,0,0,0
2175,Steven Hauschka,K,30,76,210,Sea,Null,None,0,Null,0,0,0
669,Steven Johnson,LB,27,73,237,Den,Null,None,0,Null,0,0,0
1989,Steven Means,DL,25,75,260,Bal,Null,None,0,Null,0,0,0
1016,Steven Nelson,DB,22,71,194,KC,Null,None,0,Null,0,0,0
2214,Steven Terrell,DB,25,70,197,Sea,Null,None,0,Null,0,0,0
2293,Stevie Brown,DB,28,71,215,Hou,Null,None,0,Null,0,0,0
936,Stevie Johnson,WR,29,74,207,LAC,Null,None,0,Null,0,0,0
1469,Storm Johnson,RB,23,72,216,Jax,Null,None,0,Null,0,0,0
706,Sylvester Williams,DL,27,74,313,Den,Null,None,0,Null,0,0,0
1504,T.J. Barnes,DL,25,79,364,NYJ,Null,None,0,Null,0,0,0
1838,T.J. Carrie,DB,25,72,204,Oak,Null,None,0,Null,0,0,0
2419,T.J. Clemmings,OL,24,77,309,Min,Null,None,0,Null,0,0,0
793,T.J. Fatinikun,DL,24,74,250,TB,Null,None,0,Null,0,0,0
1526,T.J. Graham,WR,26,71,188,NYJ,Null,None,0,Null,0,0,0
543,T.J. Johnson,OL,25,76,310,Cin,Null,None,0,Null,0,0,0
1588,T.J. Jones,WR,23,72,185,Det,Null,None,0,Null,0,0,0
183,T.J. Lang,OL,28,76,318,GB,Chi,Concussion,1,1,0,4,1
373,T.J. Lang,OL,28,76,318,GB,Chi,Concussion,1,0,0,1,1
376,T.J. McDonald,DB,24,75,205,LAR,Sea,Concussion,1,1,0,13,1
702,T.J. Ward,DB,29,70,200,Den,Null,None,0,Null,0,0,0
1367,T.J. Yates,QB,28,76,217,Atl,Null,None,0,Null,0,0,0
1499,T.J. Yeldon,RB,22,73,226,Jax,Null,None,0,Null,0,0,0
1068,T.Y. Hilton,WR,26,69,178,Ind,Null,None,0,Null,0,0,0
1627,Tahir Whitehead,LB,25,74,242,Det,Null,None,0,Null,0,0,0
1861,Taiwan Jones,RB,27,72,195,Oak,Null,None,0,Null,0,0,0
2229,Tajh Boyd,QB,25,73,222,Pit,Null,None,0,Null,0,0,0
2027,Takoby Cofield,OL,23,76,310,Wsh,Null,None,0,Null,0,0,0
998,Tamba Hali,LB,32,75,275,KC,Null,None,0,Null,0,0,0
1454,Tandon Doss,WR,26,74,205,Jax,Null,None,0,Null,0,0,0
717,Tank Carder,LB,26,74,235,Cle,Null,None,0,Null,0,0,0
396,Tank Carradine,DL,26,76,295,SF,Null,None,0,Null,0,0,0
535,Tanner Hawkinson,OL,25,77,300,Cin,Null,None,0,Null,0,0,0
1549,Tanner Purdum,TE,31,75,270,NYJ,Null,None,0,Null,0,0,0
2179,Tarvaris Jackson,QB,32,74,225,Sea,Null,None,0,Null,0,0,0
355,Tashaun Gipson,DB,25,71,212,Cle,Cin,Concussion,1,0,0,16,1
680,Taurean Nixon,DB,24,70,187,Den,Null,None,0,Null,0,0,0
807,Tavarres King,WR,25,73,200,TB,Null,None,0,Null,0,0,0
1896,Tavon Austin,WR,24,68,176,LAR,Null,None,0,Null,0,0,0
1022,Tavon Rooks,OL,25,77,300,KC,Null,None,0,Null,0,0,0
1827,Tavon Wilson,DB,25,72,215,NE,Null,None,0,Null,0,0,0
1654,Tay Glover-Wright,DB,23,72,175,GB,Null,None,0,Null,0,0,0
1567,Taylor Boggs,OL,28,75,285,Det,Null,None,0,Null,0,0,0
728,Taylor Gabriel,WR,24,68,167,Cle,Null,None,0,Null,0,0,0
1264,Taylor Hart,DL,24,78,281,Phi,Null,None,0,Null,0,0,0
2434,Taylor Heinicke,QB,22,73,213,Min,Null,None,0,Null,0,0,0
2376,Taylor Lewan,OL,24,79,309,Ten,Null,None,0,Null,0,0,0
2405,Taylor Thompson,TE,31,78,268,Ten,Null,None,0,Null,0,0,0
466,Tayo Fabuluje,OL,24,78,353,Chi,Null,None,0,Null,0,0,0
845,Ted Bolser,TE,31,77,249,Ari,Null,None,0,Null,0,0,0
1722,Ted Ginn Jr.,WR,30,71,185,Car,Null,None,0,Null,0,0,0
873,Ted Larsen,OL,28,74,305,Ari,Null,None,0,Null,0,0,0
2418,Teddy Bridgewater,QB,23,74,210,Min,Null,None,0,Null,0,0,0
1763,Teddy Williams,DB,27,73,210,Car,Null,None,0,Null,0,0,0
1490,Telvin Smith,LB,24,75,218,Jax,Null,None,0,Null,0,0,0
946,Tenny Palepoi,DL,25,73,298,LAC,Null,None,0,Null,0,0,0
2243,Terence Garvin,LB,24,75,221,Pit,Null,None,0,Null,0,0,0
221,Terence Newman,DB,37,70,197,Cin,KC,Head,0,0,0,5,1
2051,Terrance Knighton,DL,29,75,331,Wsh,Null,None,0,Null,0,0,0
493,Terrance Mitchell,DB,23,71,195,Chi,Null,None,0,Null,0,0,0
772,Terrance West,RB,24,70,225,Cle,Null,None,0,Null,0,0,0
1166,Terrance Williams,WR,26,74,208,Dal,Null,None,0,Null,0,0,0
57,Terrell Manning,LB,25,74,238,GB,SF,Concussion,1,1,5,11,1
256,Terrell McClain,DL,27,74,300,Dal,LAR,Concussion,1,1,1,1,1
2007,Terrell Suggs,LB,33,75,260,Bal,Null,None,0,Null,0,0,0
291,Terrelle Pryor,QB,26,76,227,Oak,Den,Concussion,1,1,1,4,1
2372,Terren Jones,OL,24,79,341,Ten,Null,None,0,Null,0,0,0
1961,Terrence Brooks,DB,23,71,200,Bal,Null,None,0,Null,0,0,0
1181,Terrence Fede,DL,24,76,282,Mia,Null,None,0,Null,0,0,0
2108,Terrence Frederick,DB,25,70,187,NO,Null,None,0,Null,0,0,0
1987,Terrence Magee,RB,22,68,213,Bal,Null,None,0,Null,0,0,0
54,Terron Armstead,OL,24,77,306,NO,Dal,Concussion,1,0,0,2,1
2200,Terry Poole,OL,23,77,323,Sea,Null,None,0,Null,0,0,0
1314,Tevin Coleman,RB,22,73,210,Atl,Null,None,0,Null,0,0,0
2059,Tevin Mitchel,DB,23,72,190,Wsh,Null,None,0,Null,0,0,0
560,Tevin Reese,WR,24,70,170,Cin,Null,None,0,Null,0,0,0
2305,Tevita Finau,DL,29,76,288,Hou,Null,None,0,Null,0,0,0
747,Thad Lewis,QB,28,74,219,Cle,Null,None,0,Null,0,0,0
2209,Tharold Simon,DB,24,75,202,Sea,Null,None,0,Null,0,0,0
21,Theo Riddick,RB,24,69,201,Det,GB,Concussion,1,1,2,12,1
1714,Thomas Davis,LB,32,73,235,Car,Null,None,0,Null,0,0,0
122,Thomas DeCoud,DB,30,72,190,Atl,GB,Concussion,1,1,1,3,1
471,Thomas Gafford,TE,32,74,250,Chi,Null,None,0,Null,0,0,0
2136,Thomas Morstead,K,29,76,235,NO,Null,None,0,Null,0,0,0
2201,Thomas Rawls,RB,22,69,215,Sea,Null,None,0,Null,0,0,0
1900,Tim Barnes,OL,27,76,306,LAR,Null,None,0,Null,0,0,0
2115,Tim Hightower,RB,29,72,220,NO,Null,None,0,Null,0,0,0
481,Tim Jennings,DB,32,68,185,Chi,Null,None,0,Null,0,0,0
2128,Tim Lelito,OL,26,76,315,NO,Null,None,0,Null,0,0,0
1668,Tim Masthay,K,28,73,200,GB,Null,None,0,Null,0,0,0
1292,Tim Tebow,QB,28,75,236,Phi,Null,None,0,Null,0,0,0
843,Tim Wright,TE,31,76,235,TB,Null,None,0,Null,0,0,0
1979,Timmy Jernigan,DL,23,74,300,Bal,Null,None,0,Null,0,0,0
220,Tiquan Underwood,WR,28,73,183,TB,Car,Head,0,0,0,8,1
921,Titus Davis,WR,22,73,200,LAC,Null,None,0,Null,0,0,0
618,Tobais Palmer,WR,25,71,178,Buf,Null,None,0,Null,0,0,0
2138,Toben Opurum,RB,25,73,250,NO,Null,None,0,Null,0,0,0
1459,Toby Gerhart,RB,28,72,231,Jax,Null,None,0,Null,0,0,0
656,Todd Davis,LB,23,73,230,Den,Null,None,0,Null,0,0,0
1918,Todd Gurley,RB,21,73,222,LAR,Null,None,0,Null,0,0,0
1065,Todd Herremans,OL,33,78,321,Ind,Null,None,0,Null,0,0,0
1769,Tom Brady,QB,38,76,225,NE,Null,None,0,Null,0,0,0
2028,Tom Compton,OL,26,77,308,Wsh,Null,None,0,Null,0,0,0
2439,Tom Johnson,DL,31,75,288,Min,Null,None,0,Null,0,0,0
2334,Tom Savage,QB,25,76,228,Hou,Null,None,0,Null,0,0,0
1448,Tommie Campbell,DB,28,75,198,Jax,Null,None,0,Null,0,0,0
1505,Tommy Bohanon,RB,25,73,247,NYJ,Null,None,0,Null,0,0,0
1223,Tommy Streeter,WR,26,77,215,Mia,Null,None,0,Null,0,0,0
1835,Tony Bergstrom,OL,29,77,315,Oak,Null,None,0,Null,0,0,0
649,Tony Carter,DB,29,69,175,Den,Null,None,0,Null,0,0,0
11,Tony Jefferson,DB,23,71,212,Ari,Phi,Concussion,1,1,0,1,1
413,Tony Jerod-Eddie,DL,25,77,301,SF,Null,None,0,Null,0,0,0
1199,Tony Lippett,DB,23,74,192,Mia,Null,None,0,Null,0,0,0
2190,Tony McDaniel,DL,30,79,305,Sea,Null,None,0,Null,0,0,0
284,Tony Moeaki,TE,28,75,251,KC,Oak,Head,0,1,1,1,1
1150,Tony Romo,QB,35,74,230,Dal,Null,None,0,Null,0,0,0
198,Tony Scheffler,TE,32,77,255,Det,GB,Concussion,1,0,11,1,1
626,Tony Steward,LB,23,72,235,Buf,Null,None,0,Null,0,0,0
912,Torrence Allen,WR,24,72,183,LAC,Null,None,0,Null,0,0,0
228,Torrey Smith,WR,26,72,205,Bal,Den,Head,0,1,0,10,1
969,Tourek Williams,LB,24,76,262,LAC,Null,None,0,Null,0,0,0
28,Tracy Porter,DB,29,71,188,Den,Cle,Concussion,1,1,2,3,1
346,Tracy Porter,DB,29,71,188,Oak,Den,Concussion,1,0,0,13,1
2475,Trae Waynes,DB,23,72,186,Min,Null,None,0,Null,0,0,0
1758,Trai Turner,OL,22,75,320,Car,Null,None,0,Null,0,0,0
1977,Tramain Jacobs,DB,23,71,182,Bal,Null,None,0,Null,0,0,0
392,Tramaine Brock,DB,27,70,197,SF,Null,None,0,Null,0,0,0
774,Tramon Williams,DB,32,72,192,Cle,Null,None,0,Null,0,0,0
1773,Travaris Cadet,RB,26,73,210,NE,Null,None,0,Null,0,0,0
2072,Travian Robertson,DL,27,76,304,Wsh,Null,None,0,Null,0,0,0
710,Travis Benjamin,WR,26,70,175,Cle,Null,None,0,Null,0,0,0
1121,Travis Frederick,OL,24,75,315,Dal,Null,None,0,Null,0,0,0
1005,Travis Kelce,TE,26,77,260,KC,Null,None,0,Null,0,0,0
1592,Travis Lewis,LB,27,74,236,Det,Null,None,0,Null,0,0,0
1616,Travis Swanson,OL,24,77,312,Det,Null,None,0,Null,0,0,0
2018,Tray Walker,DB,23,74,191,Bal,Null,None,0,Null,0,0,0
1705,Tre Boston,DB,23,73,210,Car,Null,None,0,Null,0,0,0
1803,Tre Jackson,OL,23,76,330,NE,Null,None,0,Null,0,0,0
1933,Tre Mason,RB,22,68,207,LAR,Null,None,0,Null,0,0,0
2382,Tre McBride,WR,23,72,210,Ten,Null,None,0,Null,0,0,0
394,Trent Brown,OL,31,80,355,SF,Null,None,0,Null,0,0,0
1055,Trent Cole,LB,33,75,270,Ind,Null,None,0,Null,0,0,0
2062,Trent Murphy,LB,25,77,258,Wsh,Null,None,0,Null,0,0,0
1879,Trent Richardson,RB,25,69,225,Oak,Null,None,0,Null,0,0,0
2085,Trent Williams,OL,27,77,337,Wsh,Null,None,0,Null,0,0,0
2074,Trenton Robinson,DB,25,69,193,Wsh,Null,None,0,Null,0,0,0
2084,Tress Way,K,25,73,215,Wsh,Null,None,0,Null,0,0,0
2086,Trevardo Williams,LB,25,73,237,Wsh,Null,None,0,Null,0,0,0
1431,Trevin Wade,DB,26,70,190,NYG,Null,None,0,Null,0,0,0
1551,Trevor Reilly,LB,27,77,225,NYJ,Null,None,0,Null,0,0,0
956,Trevor Robinson,OL,25,77,300,LAC,Null,None,0,Null,0,0,0
692,Trevor Siemian,QB,24,75,220,Den,Null,None,0,Null,0,0,0
1252,Trey Burton,TE,24,75,235,Phi,Null,None,0,Null,0,0,0
1789,Trey Flowers,DL,22,74,266,NE,Null,None,0,Null,0,0,0
538,Trey Hopkins,OL,23,76,310,Cin,Null,None,0,Null,0,0,0
423,Trey Millard,RB,24,74,247,SF,Null,None,0,Null,0,0,0
1951,Trey Watts,RB,24,69,208,LAR,Null,None,0,Null,0,0,0
2087,Trey Williams,RB,23,67,195,Wsh,Null,None,0,Null,0,0,0
1405,Troy Kropog,OL,31,78,295,NYG,Null,None,0,Null,0,0,0
884,Troy Niklas,TE,23,78,270,Ari,Null,None,0,Null,0,0,0
259,Trumaine Johnson,DB,25,74,213,LAR,Chi,Concussion,1,0,0,6,1
1409,Trumaine McBride,DB,30,69,185,NYG,Null,None,0,Null,0,0,0
1670,Ty Montgomery,WR,22,72,216,GB,Null,None,0,Null,0,0,0
2063,Ty Nsekhe,OL,30,80,325,Wsh,Null,None,0,Null,0,0,0
619,Ty Powell,LB,27,74,249,Buf,Null,None,0,Null,0,0,0
689,Ty Sambrailo,OL,23,77,315,Den,Null,None,0,Null,0,0,0
2211,Tye Smith,DB,22,72,195,Sea,Null,None,0,Null,0,0,0
2100,Tyeler Davison,DL,23,74,309,NO,Null,None,0,Null,0,0,0
980,Tyler Bray,QB,24,78,215,KC,Null,None,0,Null,0,0,0
1111,Tyler Clutts,RB,31,74,255,Dal,Null,None,0,Null,0,0,0
525,Tyler Eifert,TE,25,78,250,Cin,Null,None,0,Null,0,0,0
1792,Tyler Gaffney,RB,24,72,220,NE,Null,None,0,Null,0,0,0
547,Tyler Kroft,TE,23,77,246,Cin,Null,None,0,Null,0,0,0
2053,Tyler Larsen,OL,24,76,315,Wsh,Null,None,0,Null,0,0,0
2184,Tyler Lockett,WR,23,70,182,Sea,Null,None,0,Null,0,0,0
1148,Tyler Patmon,DB,24,70,185,Dal,Null,None,0,Null,0,0,0
205,Tyler Polumbus,OL,30,80,300,Wsh,Cle,Head,0,0,1,15,1
1488,Tyler Shatley,OL,24,75,300,Jax,Null,None,0,Null,0,0,0
1355,Tyler Starr,LB,24,77,250,Atl,Null,None,0,Null,0,0,0
1097,Tyler Varga,RB,22,71,222,Ind,Null,None,0,Null,0,0,0
878,Tyrann Mathieu,DB,23,69,186,Ari,Null,None,0,Null,0,0,0
629,Tyrod Taylor,QB,26,73,208,Buf,Null,None,0,Null,0,0,0
1155,Tyron Smith,OL,25,77,320,Dal,Null,None,0,Null,0,0,0
1115,Tyrone Crawford,DL,26,76,285,Dal,Null,None,0,Null,0,0,0
1724,Tyronne Green,OL,29,74,320,Car,Null,None,0,Null,0,0,0
1624,Tyrunn Walker,DL,25,75,294,Det,Null,None,0,Null,0,0,0
2468,Tyrus Thompson,OL,24,77,324,Min,Null,None,0,Null,0,0,0
1437,Tyson Alualu,DL,28,75,295,Jax,Null,None,0,Null,0,0,0
1330,Tyson Jackson,DL,29,76,296,Atl,Null,None,0,Null,0,0,0
979,Tyvon Branch,DB,29,72,210,KC,Null,None,0,Null,0,0,0
216,Uche Nwaneri,OL,31,75,325,Jac,NE,Concussion,1,0,1,15,1
1071,Ulrick John,OL,23,77,300,Ind,Null,None,0,Null,0,0,0
120,Usama Young,DB,30,72,200,Cle,Pit,Head,0,0,1,5,1
2327,Uzoma Nwachukwu,WR,25,71,198,Hou,Null,None,0,Null,0,0,0
421,Vance McDonald,TE,25,76,267,SF,Null,None,0,Null,0,0,0
266,Vance Walker,DL,28,74,306,Oak,NYJ,Concussion,1,1,1,18,1
1010,Vaughn Martin,DL,29,76,300,KC,Null,None,0,Null,0,0,0
108,Vernon Davis,TE,31,75,248,SF,Sea,Concussion,1,0,0,1,1
140,Vernon Davis,TE,31,75,248,SF,Car,Concussion,1,1,0,12,1
1586,Vernon Johnson,WR,23,72,196,Det,Null,None,0,Null,0,0,0
1307,Vic Beasley Jr.,DL,23,75,235,Atl,Null,None,0,Null,0,0,0
1044,Vick Ballard,RB,25,70,226,Ind,Null,None,0,Null,0,0,0
1377,Victor Butler,LB,28,74,245,NYG,Null,None,0,Null,0,0,0
1381,Victor Cruz,WR,29,72,204,NYG,Null,None,0,Null,0,0,0
750,Vince Mayle,WR,24,74,225,Cle,Null,None,0,Null,0,0,0
2346,Vince Wilfork,DL,34,74,325,Hou,Null,None,0,Null,0,0,0
275,Vince Williams,LB,25,73,234,Pit,NE,Concussion,1,1,0,9,1
1047,Vincent Brown,WR,26,71,190,Ind,Null,None,0,Null,0,0,0
803,Vincent Jackson,WR,32,77,230,TB,Null,None,0,Null,0,0,0
561,Vincent Rey,LB,28,72,255,Cin,Null,None,0,Null,0,0,0
2148,Vinnie Sunseri,DB,24,72,210,NO,Null,None,0,Null,0,0,0
1255,Vinny Curry,DL,27,75,279,Phi,Null,None,0,Null,0,0,0
757,Vinston Painter,OL,26,76,310,Cle,Null,None,0,Null,0,0,0
94,Virgil Green,TE,27,75,249,Den,Sea,Concussion,1,0,0,3,1
464,Vladimir Ducasse,OL,28,77,325,Chi,Null,None,0,Null,0,0,0
678,Von Miller,LB,26,75,250,Den,Null,None,0,Null,0,0,0
1056,Vontae Davis,DB,27,71,207,Ind,Null,None,0,Null,0,0,0
147,Vontaze Burfict,LB,25,73,255,Cin,Bal,Concussion,1,1,0,10,1
208,Vontaze Burfict,LB,25,73,255,Cin,Atl,Concussion,1,0,2,1,1
260,Vontaze Burfict,LB,25,73,255,Cin,Min,Concussion,1,0,0,8,1
1273,Wade Keliikipi,DL,24,74,303,Phi,Null,None,0,Null,0,0,0
212,Wallace Gilberry,DL,30,74,268,Cin,Bal,Concussion,1,1,0,2,1
1169,Walt Aikens,DB,24,73,210,Mia,Null,None,0,Null,0,0,0
1547,Walter Powell,WR,31,72,189,NYJ,Null,None,0,Null,0,0,0
1294,Walter Thurmond,DB,28,71,190,Phi,Null,None,0,Null,0,0,0
1726,Wes Horton,DL,25,77,270,Car,Null,None,0,Null,0,0,0
1555,Wes Saxton,TE,22,76,235,NYJ,Null,None,0,Null,0,0,0
295,Wes Welker,WR,34,69,185,Den,Ten,Concussion,1,0,3,15,1
1534,Wesley Johnson,OL,24,77,297,NYJ,Null,None,0,Null,0,0,0
2410,Wesley Woodyard,LB,29,72,233,Ten,Null,None,0,Null,0,0,0
1421,Weston Richburg,OL,24,75,298,NYG,Null,None,0,Null,0,0,0
2320,Whitney Mercilus,LB,25,76,258,Hou,Null,None,0,Null,0,0,0
2224,Will Allen,DB,31,73,200,Pit,Null,None,0,Null,0,0,0
1370,Will Beatty,OL,31,78,319,NYG,Null,None,0,Null,0,0,0
342,Will Blackmon,DB,31,72,212,Jac,Sea,Head,0,1,0,5,1
520,Will Clarke,DL,24,78,271,Cin,Null,None,0,Null,0,0,0
2029,Will Compton,LB,31,73,230,Wsh,Null,None,0,Null,0,0,0
1177,Will Davis,DB,31,71,190,Mia,Null,None,0,Null,0,0,0
1975,Will Hill,DB,31,73,207,Bal,Null,None,0,Null,0,0,0
230,Will Johnson,RB,26,74,240,Pit,Bal,Concussion,1,0,0,11,1
494,Will Montgomery,OL,31,75,304,Chi,Null,None,0,Null,0,0,0
101,Will Rackley,OL,26,75,310,Jac,SF,Concussion,1,0,2,15,1
506,Will Sutton,DL,26,72,315,Chi,Null,None,0,Null,0,0,0
159,Will Tukuafu,DL,31,76,293,SF,NE,Concussion,1,0,0,7,1
2348,Will Yeatman,OL,31,78,315,Hou,Null,None,0,Null,0,0,0
582,William Campbell,OL,24,76,311,Buf,Null,None,0,Null,0,0,0
2244,William Gay,DB,30,70,190,Pit,Null,None,0,Null,0,0,0
155,William Gholston,DL,24,78,281,TB,Buf,Head,0,0,0,10,1
1922,William Hayes,DL,30,75,278,LAR,Null,None,0,Null,0,0,0
22,William Middleton,DB,29,70,190,Jac,Hou,Concussion,1,0,6,1,1
1340,William Moore,DB,30,72,221,Atl,Null,None,0,Null,0,0,0
84,William Powell,RB,27,69,207,Ari,LAR,Head,0,1,0,7,1
1510,Willie Colon,OL,32,75,315,NYJ,Null,None,0,Null,0,0,0
512,Willie Young,LB,30,76,251,Chi,Null,None,0,Null,0,0,0
149,Willis McGahee,RB,34,72,236,Cle,NE,Concussion,1,1,1,4,1
1062,Winston Guy,DB,25,73,218,Ind,Null,None,0,Null,0,0,0
203,Winston Justice,OL,31,78,317,Ind,Chi,Head,0,1,1,8,1
324,Winston Justice,OL,31,78,317,Ind,Det,Head,0,0,0,11,1
719,Xavier Cooper,DL,24,76,300,Cle,Null,None,0,Null,0,0,0
1604,Xavier Proctor,DL,25,78,315,Det,Null,None,0,Null,0,0,0
350,Xavier Rhodes,WR,25,73,218,Min,GB,Concussion,1,0,0,15,1
2338,Xavier Su'a-Filo,OL,31,76,307,Hou,Null,None,0,Null,0,0,0
1782,Xzavier Dickson,DL,23,75,266,NE,Null,None,0,Null,0,0,0
2398,Yawin Smallwood,LB,24,76,236,Ten,Null,None,0,Null,0,0,0
2005,Za'Darius Smith,LB,31,76,275,Bal,Null,None,0,Null,0,0,0
658,Zac Dysert,QB,25,75,221,Den,Null,None,0,Null,0,0,0
153,Zac Stacy,RB,28,68,216,LAR,Chi,Concussion,1,1,0,7,1
2354,Zach Brown,LB,26,73,248,Ten,Null,None,0,Null,0,0,0
1258,Zach Ertz,TE,25,77,250,Phi,Null,None,0,Null,0,0,0
994,Zach Fulton,OL,24,77,316,KC,Null,None,0,Null,0,0,0
2117,Zach Hocker,K,24,72,191,NO,Null,None,0,Null,0,0,0
1073,Zach Kerr,DL,25,74,335,Ind,Null,None,0,Null,0,0,0
2445,Zach Line,RB,25,73,233,Min,Null,None,0,Null,0,0,0
2386,Zach Mettenberger,QB,24,77,224,Ten,Null,None,0,Null,0,0,0
491,Zach Miller,TE,31,77,236,Chi,Null,None,0,Null,0,0,0
1814,Zach Moore,DL,25,78,275,NE,Null,None,0,Null,0,0,0
2147,Zach Strief,OL,32,79,320,NO,Null,None,0,Null,0,0,0
1559,Zach Sudfeld,TE,26,79,260,NYJ,Null,None,0,Null,0,0,0
1234,Zach Vigil,LB,24,74,240,Mia,Null,None,0,Null,0,0,0
1631,Zach Zenner,RB,24,71,223,Det,Null,None,0,Null,0,0,0
1994,Zachary Orr,LB,31,72,237,Bal,Null,None,0,Null,0,0,0
1174,Zack Bowman,DB,31,73,196,Mia,Null,None,0,Null,0,0,0
1142,Zack Martin,OL,25,76,310,Dal,Null,None,0,Null,0,0,0
1384,Zak DeOssie,TE,31,76,249,NYG,Null,None,0,Null,0,0,0
1439,Zane Beadles,OL,29,76,305,Jax,Null,None,0,Null,0,0,0
2364,Zaviar Gooden,LB,25,73,231,Ten,Null,None,0,Null,0,0,0
1465,Ziggy Hood,DL,28,75,300,Jax,Null,None,0,Null,0,0,0
1095,Zurlon Tipton,RB,26,72,231,Ind,Null,None,0,Null,0,0,0
